Id;Time;LprimaryButton;LprimaryTouch;LsecondaryButton;LsecondaryTouch;LtriggerButton;LtriggerButtonForce;Lprimary2DAxis.x;Lprimary2DAxis.y;Lprimary2DAxisTouch;Lprimary2DAxisClick;Lsecondary2DAxis.x;Lsecondary2DAxis.y;Lsecondary2DAxisTouch;Lsecondary2DAxisClick;LgripButton;LgripButtonForce;LisTracked;LdevicePosition.x;LdevicePosition.y;LdevicePosition.z;LdeviceRotation.w;LdeviceRotation.x;LdeviceRotation.y;LdeviceRotation.z;LdeviceDirection.x;LdeviceDirection.y;LdeviceDirection.z;RprimaryButton;RprimaryTouch;RsecondaryButton;RsecondaryTouch;RtriggerButton;RtriggerButtonForce;Rprimary2DAxis.x;Rprimary2DAxis.y;Rprimary2DAxisTouch;Rprimary2DAxisClick;Rsecondary2DAxis.x;Rsecondary2DAxis.y;Rsecondary2DAxisTouch;Rsecondary2DAxisClick;RgripButton;RgripButtonForce;RisTracked;RdevicePosition.x;RdevicePosition.y;RdevicePosition.z;RdeviceRotation.w;RdeviceRotation.x;RdeviceRotation.y;RdeviceRotation.z;RdeviceDirection.x;RdeviceDirection.y;RdeviceDirection.z;HprimaryButton;HprimaryTouch;HsecondaryButton;HsecondaryTouch;HtriggerButton;HtriggerButtonForce;Hprimary2DAxis.x;Hprimary2DAxis.y;Hprimary2DAxisTouch;Hprimary2DAxisClick;Hsecondary2DAxis.x;Hsecondary2DAxis.y;Hsecondary2DAxisTouch;Hsecondary2DAxisClick;HgripButton;HgripButtonForce;HisTracked;HdevicePosition.x;HdevicePosition.y;HdevicePosition.z;HdeviceRotation.w;HdeviceRotation.x;HdeviceRotation.y;HdeviceRotation.z;HdeviceDirection.x;HdeviceDirection.y;HdeviceDirection.z
1442;20103;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.3447748;-0.1844573;-0.03744261;0.9189544;-0.01442127;-0.3897295;-0.05853181;-0.714599;0.07212812;0.6958059;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;0.007351998;0.0296321;-0.2872488;0.8586534;0.0358595;-0.5111732;-0.01141992;-0.8786603;-0.04990664;0.474832
1443;20117;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.3461518;-0.1845907;-0.03794541;0.9172539;-0.01359715;-0.3939108;-0.05740032;-0.7210715;0.07016529;0.6892987;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;0.006973187;0.02963008;-0.286801;0.8585205;0.03609673;-0.5113776;-0.01151933;-0.8788879;-0.05019811;0.47438
1444;20131;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.3471862;-0.1846065;-0.03812949;0.9159685;-0.01267448;-0.3969231;-0.05738692;-0.7256833;0.06877524;0.6845828;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;0.006599184;0.02961941;-0.286365;0.8585236;0.03640316;-0.5113477;-0.01164342;-0.8788558;-0.05059828;0.4743968
1445;20145;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.3478575;-0.1845489;-0.03835934;0.9158478;-0.01264941;-0.3970997;-0.05809151;-0.7258962;0.06930612;0.6843036;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;0.006187972;0.02951625;-0.2858944;0.8585502;0.03687938;-0.5112655;-0.01179207;-0.878764;-0.05126785;0.474495
1446;20159;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.3484695;-0.1845432;-0.03879957;0.9165427;-0.01285457;-0.3953661;-0.05890568;-0.7232255;0.07014214;0.6870408;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;0.005753058;0.02940683;-0.2854338;0.858673;0.03717813;-0.5110301;-0.01211219;-0.8785161;-0.05146831;0.474932
1447;20173;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.3491876;-0.1844915;-0.03945275;0.9167922;-0.0131039;-0.3946854;-0.05953146;-0.7221287;0.0710195;0.6881034;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;0.005297432;0.02933413;-0.2849553;0.858845;0.03737155;-0.5107212;-0.01234994;-0.8781838;-0.05157799;0.4755344
1448;20186;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.3500665;-0.184466;-0.04029917;0.9164571;-0.01395817;-0.3954471;-0.0594413;-0.7231612;0.0725959;0.6868535;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;0.004818966;0.0292962;-0.2845042;0.8591807;0.03747399;-0.5101438;-0.0125542;-0.8775523;-0.05158497;0.476698
1449;20200;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.3508769;-0.1843547;-0.04121317;0.9155407;-0.01618526;-0.3976401;-0.05835801;-0.7262224;0.0760475;0.6832407;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;0.004312498;0.02926211;-0.2840515;0.8595905;0.03750193;-0.5094393;-0.01301777;-0.8767948;-0.05120908;0.4781304
1450;20214;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.3517103;-0.1844273;-0.04174171;0.9148786;-0.01761721;-0.399182;-0.05779758;-0.7283697;0.07837872;0.6806867;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;0.003779184;0.02919484;-0.2836151;0.8601005;0.03755996;-0.508557;-0.01364546;-0.8758452;-0.0507317;0.4799181
1451;20228;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.3525449;-0.1846278;-0.04224382;0.9147421;-0.01734835;-0.3995098;-0.05777436;-0.7288922;0.07790138;0.680182;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;0.003259968;0.02912506;-0.2832258;0.8606558;0.03750012;-0.5076163;-0.01382598;-0.8748028;-0.05051281;0.4818388
