Id;Time;LprimaryButton;LprimaryTouch;LsecondaryButton;LsecondaryTouch;LtriggerButton;LtriggerButtonForce;Lprimary2DAxis.x;Lprimary2DAxis.y;Lprimary2DAxisTouch;Lprimary2DAxisClick;Lsecondary2DAxis.x;Lsecondary2DAxis.y;Lsecondary2DAxisTouch;Lsecondary2DAxisClick;LgripButton;LgripButtonForce;LisTracked;LdevicePosition.x;LdevicePosition.y;LdevicePosition.z;LdeviceRotation.w;LdeviceRotation.x;LdeviceRotation.y;LdeviceRotation.z;LdeviceDirection.x;LdeviceDirection.y;LdeviceDirection.z;RprimaryButton;RprimaryTouch;RsecondaryButton;RsecondaryTouch;RtriggerButton;RtriggerButtonForce;Rprimary2DAxis.x;Rprimary2DAxis.y;Rprimary2DAxisTouch;Rprimary2DAxisClick;Rsecondary2DAxis.x;Rsecondary2DAxis.y;Rsecondary2DAxisTouch;Rsecondary2DAxisClick;RgripButton;RgripButtonForce;RisTracked;RdevicePosition.x;RdevicePosition.y;RdevicePosition.z;RdeviceRotation.w;RdeviceRotation.x;RdeviceRotation.y;RdeviceRotation.z;RdeviceDirection.x;RdeviceDirection.y;RdeviceDirection.z;HprimaryButton;HprimaryTouch;HsecondaryButton;HsecondaryTouch;HtriggerButton;HtriggerButtonForce;Hprimary2DAxis.x;Hprimary2DAxis.y;Hprimary2DAxisTouch;Hprimary2DAxisClick;Hsecondary2DAxis.x;Hsecondary2DAxis.y;Hsecondary2DAxisTouch;Hsecondary2DAxisClick;HgripButton;HgripButtonForce;HisTracked;HdevicePosition.x;HdevicePosition.y;HdevicePosition.z;HdeviceRotation.w;HdeviceRotation.x;HdeviceRotation.y;HdeviceRotation.z;HdeviceDirection.x;HdeviceDirection.y;HdeviceDirection.z
4468;62184;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;0.9313797;0;0;False;False;0;0;False;False;False;0;True;-0.0599639;-0.4395188;-0.02096742;0.0600023;-0.04819291;-0.97108;0.2260108;-0.1383183;-0.4331657;-0.8906379;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02971055;-0.009018905;0.2639934;-0.03327442;0.009559817;-0.997484;0.06186567;0.06756424;-0.1227838;-0.9901313
4469;62198;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.05974559;-0.4363706;-0.02204784;0.05496499;-0.04628082;-0.9722647;0.2225721;-0.1274827;-0.4277104;-0.8948811;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02971536;-0.00895497;0.2640178;-0.03316596;0.009728903;-0.9974927;0.06175648;0.06736725;-0.1225579;-0.9901725
4470;62212;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.05955788;-0.43227;-0.0231604;0.05413017;-0.04521708;-0.9736063;0.2170623;-0.1250328;-0.4177713;-0.8999077;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02971495;-0.008865936;0.2640608;-0.03302732;0.00967502;-0.9975034;0.06166513;0.06708296;-0.1223833;-0.9902133
4471;62226;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.06002935;-0.4267969;-0.02463931;0.0573681;-0.04300863;-0.9752944;0.2089498;-0.1298749;-0.4026405;-0.9060979;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02974537;-0.008809935;0.2640817;-0.03291461;0.009461299;-0.9975183;0.06151797;0.06682993;-0.1221078;-0.9902645
4472;62240;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.06031856;-0.4207576;-0.02517372;0.06045297;-0.0376351;-0.977257;0.1997445;-0.133191;-0.3858531;-0.9128951;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02982536;-0.008838014;0.2640463;-0.03270733;0.009348987;-0.9975219;0.0615875;0.06640413;-0.1222582;-0.9902745
4473;62253;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.06006936;-0.4122636;-0.02594059;0.06150168;-0.03231826;-0.9809374;0.1814801;-0.1323888;-0.352066;-0.9265652;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02991097;-0.008874422;0.264015;-0.03250006;0.009400521;-0.9975212;0.06170017;0.06599903;-0.1224834;-0.990274
4474;62267;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.05951421;-0.4032239;-0.02598052;0.0608297;-0.03022906;-0.9849437;0.1589709;-0.1294387;-0.3094772;-0.9420559;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02999793;-0.008935469;0.2639896;-0.03232098;0.009565325;-0.9975108;0.06193692;0.06566594;-0.1229472;-0.9902385
4475;62281;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.0590702;-0.3930483;-0.02592188;0.05852377;-0.02998306;-0.9883074;0.1375661;-0.1239283;-0.2684059;-0.955301;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.03009566;-0.009005003;0.2639548;-0.0324598;0.009660337;-0.997493;0.06213512;0.06595733;-0.1233316;-0.9901713
4476;62295;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.05926177;-0.3824078;-0.0253654;0.05670637;-0.0260449;-0.991328;0.1156497;-0.1184534;-0.2263397;-0.9668192;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.0301821;-0.00904322;0.2638935;-0.03246829;0.009698402;-0.9974882;0.06220128;0.06597998;-0.1234603;-0.9901536
4477;62309;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.05950307;-0.371169;-0.02431554;0.05674344;-0.02116323;-0.9938095;0.09314045;-0.1167266;-0.182726;-0.9762102;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.03028095;-0.009033807;0.2638065;-0.03280473;0.009821864;-0.9974894;0.06198769;0.06666241;-0.1230197;-0.9901631
4478;62323;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.06003458;-0.3584174;-0.02240749;0.05907482;-0.01594789;-0.9959099;0.06647767;-0.1197868;-0.1305273;-0.9841819;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.03042597;-0.008938715;0.2638184;-0.03311232;0.01008959;-0.9974909;0.0617554;0.06730465;-0.1225327;-0.99018
