Id;Time;LprimaryButton;LprimaryTouch;LsecondaryButton;LsecondaryTouch;LtriggerButton;LtriggerButtonForce;Lprimary2DAxis.x;Lprimary2DAxis.y;Lprimary2DAxisTouch;Lprimary2DAxisClick;Lsecondary2DAxis.x;Lsecondary2DAxis.y;Lsecondary2DAxisTouch;Lsecondary2DAxisClick;LgripButton;LgripButtonForce;LisTracked;LdevicePosition.x;LdevicePosition.y;LdevicePosition.z;LdeviceRotation.w;LdeviceRotation.x;LdeviceRotation.y;LdeviceRotation.z;LdeviceDirection.x;LdeviceDirection.y;LdeviceDirection.z;RprimaryButton;RprimaryTouch;RsecondaryButton;RsecondaryTouch;RtriggerButton;RtriggerButtonForce;Rprimary2DAxis.x;Rprimary2DAxis.y;Rprimary2DAxisTouch;Rprimary2DAxisClick;Rsecondary2DAxis.x;Rsecondary2DAxis.y;Rsecondary2DAxisTouch;Rsecondary2DAxisClick;RgripButton;RgripButtonForce;RisTracked;RdevicePosition.x;RdevicePosition.y;RdevicePosition.z;RdeviceRotation.w;RdeviceRotation.x;RdeviceRotation.y;RdeviceRotation.z;RdeviceDirection.x;RdeviceDirection.y;RdeviceDirection.z;HprimaryButton;HprimaryTouch;HsecondaryButton;HsecondaryTouch;HtriggerButton;HtriggerButtonForce;Hprimary2DAxis.x;Hprimary2DAxis.y;Hprimary2DAxisTouch;Hprimary2DAxisClick;Hsecondary2DAxis.x;Hsecondary2DAxis.y;Hsecondary2DAxisTouch;Hsecondary2DAxisClick;HgripButton;HgripButtonForce;HisTracked;HdevicePosition.x;HdevicePosition.y;HdevicePosition.z;HdeviceRotation.w;HdeviceRotation.x;HdeviceRotation.y;HdeviceRotation.z;HdeviceDirection.x;HdeviceDirection.y;HdeviceDirection.z
1948;27159;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;0.6388278;0;0;False;False;0;0;False;False;False;0;True;-0.1665291;-0.4150116;0.3169783;0.9123332;0.1758433;-0.3625721;0.07258665;-0.6360453;-0.3734911;0.6752412;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.01036171;-0.0222184;0.1327252;0.8931066;0.1001294;-0.4372494;0.03387774;-0.7742363;-0.2084784;0.5975742
1949;27173;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;0.6388278;0;0;False;False;0;0;False;False;False;0;True;-0.1659855;-0.4082467;0.3174502;0.9189021;0.1618105;-0.3545161;0.06127516;-0.6317013;-0.3408222;0.6962713;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.01036692;-0.02220781;0.1322657;0.8930644;0.1000839;-0.4373389;0.03397057;-0.7743438;-0.208476;0.5974357
1950;27187;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.1660065;-0.3999061;0.3171108;0.9242133;0.139846;-0.3514616;0.0524172;-0.6349905;-0.2953404;0.7138356;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.01032969;-0.02217332;0.1318378;0.8929977;0.09999725;-0.437483;0.03412446;-0.7745178;-0.2084524;0.5972184
1951;27201;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.1649698;-0.38799;0.316391;0.9294855;0.1045644;-0.3510199;0.04368149;-0.6434008;-0.2250483;0.7317026;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.01024333;-0.02216361;0.1314324;0.8929598;0.09986078;-0.4375713;0.03438107;-0.7746005;-0.2084317;0.5971184
1952;27215;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.161972;-0.3749724;0.3165098;0.9361725;0.06413123;-0.3446916;0.0256123;-0.6420964;-0.1377325;0.7541498;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.010123;-0.02216533;0.1310707;0.8929282;0.09994152;-0.4375985;0.03461935;-0.7745684;-0.20878;0.5970384
1953;27229;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.1578613;-0.3617207;0.3164268;0.9438024;0.026917;-0.3294118;0.0006380686;-0.6217649;-0.05122902;0.7815267;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.009994657;-0.02217707;0.1307409;0.8928888;0.1000017;-0.4376583;0.03470569;-0.7746192;-0.2089593;0.5969098
1954;27243;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.1540607;-0.3489187;0.3154044;0.9487138;-0.001626498;-0.3150172;-0.02652503;-0.5976361;0.01979784;0.801523;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.009900593;-0.02209475;0.1304555;0.8927902;0.09998628;-0.437866;0.03466627;-0.7749127;-0.2088919;0.5965521
1955;27257;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.1510815;-0.3358509;0.3129315;0.9489227;-0.02944438;-0.310243;-0.04927519;-0.5858915;0.08645545;0.8057647;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.009797858;-0.02197637;0.1301816;0.8926766;0.1000011;-0.4380974;0.03462657;-0.7752333;-0.2088768;0.5961409
1956;27271;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.1483803;-0.3226128;0.3101496;0.9462689;-0.05954067;-0.311423;-0.06360754;-0.5818053;0.1523007;0.7989413;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.00961994;-0.02191355;0.1299499;0.892521;0.09988531;-0.4384338;0.03471478;-0.7756877;-0.2087397;0.5955975
1957;27284;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.1447434;-0.3098023;0.3071303;0.9426003;-0.09028081;-0.3125228;-0.07538985;-0.5755556;0.2173195;0.7883578;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.009360251;-0.02190691;0.1297122;0.892422;0.100028;-0.4385882;0.03489668;-0.7758302;-0.209145;0.5952695
