Id;Time;LprimaryButton;LprimaryTouch;LsecondaryButton;LsecondaryTouch;LtriggerButton;LtriggerButtonForce;Lprimary2DAxis.x;Lprimary2DAxis.y;Lprimary2DAxisTouch;Lprimary2DAxisClick;Lsecondary2DAxis.x;Lsecondary2DAxis.y;Lsecondary2DAxisTouch;Lsecondary2DAxisClick;LgripButton;LgripButtonForce;LisTracked;LdevicePosition.x;LdevicePosition.y;LdevicePosition.z;LdeviceRotation.w;LdeviceRotation.x;LdeviceRotation.y;LdeviceRotation.z;LdeviceDirection.x;LdeviceDirection.y;LdeviceDirection.z;RprimaryButton;RprimaryTouch;RsecondaryButton;RsecondaryTouch;RtriggerButton;RtriggerButtonForce;Rprimary2DAxis.x;Rprimary2DAxis.y;Rprimary2DAxisTouch;Rprimary2DAxisClick;Rsecondary2DAxis.x;Rsecondary2DAxis.y;Rsecondary2DAxisTouch;Rsecondary2DAxisClick;RgripButton;RgripButtonForce;RisTracked;RdevicePosition.x;RdevicePosition.y;RdevicePosition.z;RdeviceRotation.w;RdeviceRotation.x;RdeviceRotation.y;RdeviceRotation.z;RdeviceDirection.x;RdeviceDirection.y;RdeviceDirection.z;HprimaryButton;HprimaryTouch;HsecondaryButton;HsecondaryTouch;HtriggerButton;HtriggerButtonForce;Hprimary2DAxis.x;Hprimary2DAxis.y;Hprimary2DAxisTouch;Hprimary2DAxisClick;Hsecondary2DAxis.x;Hsecondary2DAxis.y;Hsecondary2DAxisTouch;Hsecondary2DAxisClick;HgripButton;HgripButtonForce;HisTracked;HdevicePosition.x;HdevicePosition.y;HdevicePosition.z;HdeviceRotation.w;HdeviceRotation.x;HdeviceRotation.y;HdeviceRotation.z;HdeviceDirection.x;HdeviceDirection.y;HdeviceDirection.z
5850;81418;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;0.2560576;-0.1086543;0.5298258;-0.5391364;0.2719629;-0.7518339;-0.2647904;0.6666557;0.6914068;-0.2784361;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02486179;0.04211995;0.6064972;-0.7619067;0.07687607;-0.6420997;-0.03600166;0.9729049;0.1633781;0.163596
5851;81432;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;0.2559054;-0.1086352;0.5299698;-0.5373787;0.269401;-0.7535626;-0.2660654;0.6665404;0.6905345;-0.2808669;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02529641;0.04214285;0.606615;-0.761807;0.077314;-0.6421443;-0.0363783;0.9727549;0.1645169;0.1633466
5852;81446;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;0.255825;-0.108752;0.530066;-0.534081;0.2666049;-0.7556543;-0.2695662;0.6634259;0.6921749;-0.2841833;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02568973;0.04222744;0.6066434;-0.7617567;0.07770481;-0.6421392;-0.03668662;0.9726061;0.1655001;0.1632384
5853;81460;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;0.2558086;-0.1087816;0.5299649;-0.5326089;0.2643375;-0.7567666;-0.2715837;0.6625417;0.692628;-0.28514;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02604993;0.04232401;0.6066035;-0.7616531;0.07812726;-0.6421879;-0.03708672;0.9724538;0.166645;0.1629817
5854;81474;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;0.2558234;-0.1088488;0.5296954;-0.533755;0.2647102;-0.7564939;-0.269724;0.6647675;0.6906699;-0.2847092;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02638315;0.04243657;0.6065613;-0.7616273;0.07844993;-0.6421604;-0.03741016;0.9723041;0.1675459;0.1629512
5855;81487;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;0.2559416;-0.1092971;0.5288585;-0.5365465;0.2660795;-0.7557527;-0.2648726;0.6700386;0.6858844;-0.2839208;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02672432;0.04246564;0.6066194;-0.7615582;0.07892659;-0.642168;-0.03768076;0.9721487;0.1686091;0.1627816
5856;81501;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;0.2563262;-0.1098011;0.5285036;-0.5373892;0.2673157;-0.7558693;-0.2615663;0.6725503;0.6827251;-0.2855921;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02702303;0.04249262;0.606679;-0.7614801;0.07934552;-0.6421862;-0.03806889;0.9719828;0.1697347;0.1626024
5857;81515;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;0.256506;-0.1102026;0.5284002;-0.5356273;0.2661145;-0.7575811;-0.2614525;0.6724097;0.6812193;-0.2894921;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02728874;0.04251738;0.606685;-0.7614328;0.07983328;-0.6421638;-0.03837262;0.9718023;0.1708584;0.1625046
5858;81529;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;0.256719;-0.1106673;0.5282024;-0.5338022;0.2646455;-0.7591256;-0.2621953;0.6716682;0.680615;-0.292618;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02752288;0.04255207;0.6066822;-0.7613722;0.08037293;-0.6421561;-0.03857569;0.9716387;0.1719307;0.1623514
5859;81543;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;0.2569055;-0.1111832;0.5279277;-0.532904;0.2630464;-0.7601971;-0.262527;0.6721105;0.6795015;-0.2941861;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.02777972;0.04258724;0.6067009;-0.7612;0.08096843;-0.6422887;-0.03851966;0.9715827;0.1727478;0.1618186
