Id;Time;LprimaryButton;LprimaryTouch;LsecondaryButton;LsecondaryTouch;LtriggerButton;LtriggerButtonForce;Lprimary2DAxis.x;Lprimary2DAxis.y;Lprimary2DAxisTouch;Lprimary2DAxisClick;Lsecondary2DAxis.x;Lsecondary2DAxis.y;Lsecondary2DAxisTouch;Lsecondary2DAxisClick;LgripButton;LgripButtonForce;LisTracked;LdevicePosition.x;LdevicePosition.y;LdevicePosition.z;LdeviceRotation.w;LdeviceRotation.x;LdeviceRotation.y;LdeviceRotation.z;LdeviceDirection.x;LdeviceDirection.y;LdeviceDirection.z;RprimaryButton;RprimaryTouch;RsecondaryButton;RsecondaryTouch;RtriggerButton;RtriggerButtonForce;Rprimary2DAxis.x;Rprimary2DAxis.y;Rprimary2DAxisTouch;Rprimary2DAxisClick;Rsecondary2DAxis.x;Rsecondary2DAxis.y;Rsecondary2DAxisTouch;Rsecondary2DAxisClick;RgripButton;RgripButtonForce;RisTracked;RdevicePosition.x;RdevicePosition.y;RdevicePosition.z;RdeviceRotation.w;RdeviceRotation.x;RdeviceRotation.y;RdeviceRotation.z;RdeviceDirection.x;RdeviceDirection.y;RdeviceDirection.z;HprimaryButton;HprimaryTouch;HsecondaryButton;HsecondaryTouch;HtriggerButton;HtriggerButtonForce;Hprimary2DAxis.x;Hprimary2DAxis.y;Hprimary2DAxisTouch;Hprimary2DAxisClick;Hsecondary2DAxis.x;Hsecondary2DAxis.y;Hsecondary2DAxisTouch;Hsecondary2DAxisClick;HgripButton;HgripButtonForce;HisTracked;HdevicePosition.x;HdevicePosition.y;HdevicePosition.z;HdeviceRotation.w;HdeviceRotation.x;HdeviceRotation.y;HdeviceRotation.z;HdeviceDirection.x;HdeviceDirection.y;HdeviceDirection.z
3051;42477;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2528387;-0.1437742;0.03056633;0.9766076;-0.03290581;-0.2090422;-0.03815998;-0.4057929;0.08022621;0.9104372;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09629763;0.06509364;-0.2920395;0.9664047;0.06266768;-0.2491682;0.00705852;-0.4807099;-0.1246422;0.867976
3052;42491;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2529136;-0.143764;0.0306334;0.9762495;-0.0328978;-0.2107848;-0.03774237;-0.4090739;0.08014396;0.908975;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09616857;0.06509726;-0.2920045;0.9664377;0.0626018;-0.2490596;0.006965635;-0.4805291;-0.1244712;0.8681006
3053;42505;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2526914;-0.1439063;0.03079572;0.9758386;-0.03295385;-0.2127453;-0.0373169;-0.4127508;0.08019327;0.9073069;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09604725;0.06509412;-0.2919687;0.9664758;0.06245405;-0.2489495;0.006951479;-0.480339;-0.1241818;0.8682473
3054;42519;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2523042;-0.1440175;0.03110276;0.9757484;-0.03310211;-0.2132469;-0.03667816;-0.4137223;0.08024167;0.9068601;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.0959356;0.06508417;-0.2919365;0.9665105;0.06245527;-0.2488196;0.006754007;-0.48013;-0.1240884;0.8683763
3055;42533;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2517296;-0.1441654;0.03159874;0.9757193;-0.03311756;-0.2134008;-0.03654097;-0.4140183;0.08022264;0.9067266;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09583782;0.06507282;-0.2919055;0.9665399;0.06240172;-0.2487242;0.006561488;-0.4799849;-0.1238915;0.8684846
3056;42547;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2505791;-0.1442319;0.03267036;0.9758891;-0.03346708;-0.2126719;-0.03593298;-0.4126833;0.0806042;0.9073012;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09576477;0.06506919;-0.291872;0.9665945;0.06235917;-0.248529;0.006313553;-0.4796662;-0.1236903;0.8686893
3057;42560;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2490085;-0.1440948;0.03397573;0.9760862;-0.03357846;-0.2118023;-0.03560963;-0.4110831;0.08063533;0.9080245;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09571287;0.06507941;-0.2918667;0.9666429;0.06222367;-0.2483772;0.006210182;-0.4794112;-0.1233811;0.868874
3058;42574;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2471882;-0.1438513;0.03554194;0.9760913;-0.03354874;-0.2116325;-0.03649895;-0.4106964;0.08094198;0.9081723;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09570514;0.06515796;-0.2920153;0.9666748;0.06222006;-0.2482613;0.005914006;-0.4792399;-0.1232296;0.86899
3059;42588;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2448335;-0.1435395;0.03749448;0.9761766;-0.03330788;-0.2110735;-0.03765469;-0.4095816;0.08092457;0.9086772;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09572555;0.06519884;-0.2921819;0.9666924;0.06230009;-0.2481806;0.005551716;-0.4791369;-0.1232057;0.8690501
3060;42602;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.241731;-0.1430806;0.03994422;0.9767343;-0.03350079;-0.20812;-0.03941949;-0.4039147;0.08185072;0.9111276;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09576309;0.06514003;-0.2922586;0.9666766;0.06252751;-0.2481902;0.00532737;-0.4791732;-0.1235322;0.8689839
3061;42616;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2380728;-0.1425276;0.0426699;0.9778606;-0.03433849;-0.2023102;-0.04099036;-0.3928472;0.08374204;0.9157829;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09583974;0.06506379;-0.2923446;0.9666152;0.0627382;-0.2483831;0.004990863;-0.4795556;-0.1237667;0.8687395
