Id;Time;LprimaryButton;LprimaryTouch;LsecondaryButton;LsecondaryTouch;LtriggerButton;LtriggerButtonForce;Lprimary2DAxis.x;Lprimary2DAxis.y;Lprimary2DAxisTouch;Lprimary2DAxisClick;Lsecondary2DAxis.x;Lsecondary2DAxis.y;Lsecondary2DAxisTouch;Lsecondary2DAxisClick;LgripButton;LgripButtonForce;LisTracked;LdevicePosition.x;LdevicePosition.y;LdevicePosition.z;LdeviceRotation.w;LdeviceRotation.x;LdeviceRotation.y;LdeviceRotation.z;LdeviceDirection.x;LdeviceDirection.y;LdeviceDirection.z;RprimaryButton;RprimaryTouch;RsecondaryButton;RsecondaryTouch;RtriggerButton;RtriggerButtonForce;Rprimary2DAxis.x;Rprimary2DAxis.y;Rprimary2DAxisTouch;Rprimary2DAxisClick;Rsecondary2DAxis.x;Rsecondary2DAxis.y;Rsecondary2DAxisTouch;Rsecondary2DAxisClick;RgripButton;RgripButtonForce;RisTracked;RdevicePosition.x;RdevicePosition.y;RdevicePosition.z;RdeviceRotation.w;RdeviceRotation.x;RdeviceRotation.y;RdeviceRotation.z;RdeviceDirection.x;RdeviceDirection.y;RdeviceDirection.z;HprimaryButton;HprimaryTouch;HsecondaryButton;HsecondaryTouch;HtriggerButton;HtriggerButtonForce;Hprimary2DAxis.x;Hprimary2DAxis.y;Hprimary2DAxisTouch;Hprimary2DAxisClick;Hsecondary2DAxis.x;Hsecondary2DAxis.y;Hsecondary2DAxisTouch;Hsecondary2DAxisClick;HgripButton;HgripButtonForce;HisTracked;HdevicePosition.x;HdevicePosition.y;HdevicePosition.z;HdeviceRotation.w;HdeviceRotation.x;HdeviceRotation.y;HdeviceRotation.z;HdeviceDirection.x;HdeviceDirection.y;HdeviceDirection.z
2879;40089;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;0.806105;0;0;False;False;0;0;False;False;False;0;True;-0.2091051;-0.1708317;0.03445322;0.9837571;-0.009737353;-0.1753784;-0.0370093;-0.3443388;0.03213964;0.9382952;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09097535;0.06413591;-0.2782995;0.9781523;0.06869852;-0.196211;3.635883E-06;-0.3838479;-0.1343967;0.9135635
2880;40103;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2090063;-0.170854;0.03450015;0.9838097;-0.009115591;-0.1749965;-0.03757343;-0.3436415;0.03108645;0.9385862;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09108634;0.06411391;-0.2782601;0.9781562;0.06870718;-0.1961881;0.0001033358;-0.3837911;-0.1344533;0.9135791
2881;40117;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2087962;-0.1709124;0.0347365;0.9839834;-0.008977607;-0.1739295;-0.038009;-0.341605;0.03088941;0.9393359;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09119504;0.06408887;-0.2782114;0.9781511;0.06874874;-0.1961988;0.0001752041;-0.3838;-0.1345621;0.9135593
2882;40131;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2083749;-0.1709249;0.03508539;0.9843556;-0.009263836;-0.1717362;-0.03827404;-0.3373898;0.03138389;0.9408417;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09130106;0.06406449;-0.2781612;0.9781508;0.0687925;-0.1961847;0.0002467036;-0.3837625;-0.1346757;0.9135583
2883;40144;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2080062;-0.1708749;0.03535917;0.9846406;-0.009068929;-0.170049;-0.03852417;-0.3341755;0.03096126;0.9420022;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.0914011;0.0640401;-0.2781047;0.9781513;0.06883291;-0.1961681;0.0002975129;-0.3837233;-0.1347747;0.9135602
2884;40158;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.207743;-0.1708723;0.03563342;0.9847914;-0.008618457;-0.1691254;-0.03883527;-0.332437;0.03011082;0.9426447;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09149674;0.06401908;-0.2780398;0.9781696;0.06888799;-0.1960582;0.0003289394;-0.383511;-0.1348972;0.9136313
2885;40172;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2074594;-0.170819;0.03587246;0.9849622;-0.008139404;-0.1681668;-0.03877189;-0.3306448;0.0290743;0.9433073;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09129262;0.06410895;-0.2779344;0.9781929;0.06886201;-0.1959505;0.0003918707;-0.3833009;-0.1348742;0.9137228
2886;40186;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2071604;-0.1707464;0.03617031;0.9850096;-0.00783628;-0.1678993;-0.03878914;-0.3301568;0.02846296;0.9434969;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09110619;0.064191;-0.2778158;0.9782149;0.0688299;-0.1958516;0.0004510321;-0.3831079;-0.1348375;0.9138092
2887;40200;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2067109;-0.1706614;0.03641691;0.9850701;-0.00809279;-0.1674218;-0.03925958;-0.3292091;0.02908975;0.9438089;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09108743;0.06420975;-0.2777071;0.9782505;0.06878038;-0.195691;0.0005745068;-0.3827907;-0.1347938;0.9139485
2888;40214;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2062626;-0.1705904;0.03686202;0.9851667;-0.008523518;-0.1669218;-0.03887426;-0.3282289;0.02977209;0.9441289;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09113503;0.0641902;-0.2775983;0.9782609;0.06880706;-0.1956295;0.0005998946;-0.3826709;-0.1348572;0.9139894
2889;40228;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2054301;-0.1703742;0.03752175;0.9854008;-0.008496944;-0.1656596;-0.03834074;-0.3258306;0.02944881;0.9449694;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09117883;0.06416942;-0.2774867;0.9782761;0.06883948;-0.1955417;0.0006652363;-0.3824959;-0.1349482;0.9140491
2890;40242;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2045365;-0.1702157;0.03815071;0.9855351;-0.008197722;-0.1647008;-0.03907933;-0.3239961;0.02903108;0.9456129;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09121959;0.06414007;-0.2773764;0.9782963;0.068862;-0.1954327;0.0006993413;-0.3822858;-0.1350082;0.9141282
2891;40255;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2035538;-0.1699176;0.03878216;0.9856572;-0.008125842;-0.163716;-0.04013542;-0.3220835;0.02916021;0.9462621;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.091251;0.06411526;-0.2772566;0.9783242;0.06893041;-0.1952686;0.0007212385;-0.3819726;-0.1351542;0.9142376
2892;40269;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2024408;-0.1695834;0.03938322;0.9857586;-0.009056318;-0.1628975;-0.04077157;-0.3204168;0.03113787;0.9467648;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09127054;0.0640877;-0.2771286;0.9783643;0.06899945;-0.1950438;0.0006319135;-0.3815605;-0.1352597;0.914394
2893;40283;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.2010786;-0.1692287;0.04018798;0.9860295;-0.01075469;-0.1611983;-0.04056161;-0.3170201;0.0342858;0.9477988;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09124245;0.06408782;-0.2770314;0.9784343;0.06901494;-0.1946872;0.0004970804;-0.3809087;-0.1352467;0.9146676
2894;40297;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;False;0;0;0;0;0;0;0;0;0;1;False;False;False;False;True;1;0;0;False;False;0;0;False;False;False;0;True;-0.1995143;-0.1688192;0.04109731;0.9864774;-0.0116797;-0.1584257;-0.04034075;-0.3116243;0.03582554;0.9495298;False;False;False;False;False;0;0;0;False;False;0;0;False;False;False;0;True;-0.09110451;0.06413576;-0.2769853;0.9784796;0.06895445;-0.1944803;0.0005249865;-0.3805177;-0.1351453;0.9148453
